"feature","standardized_null_value"
"Mean
expression",-2.74504170050758
"Mean
expression",-1.0769655615127
"Mean
expression",-0.694449596230118
"Mean
expression",-1.73978802507773
"Mean
expression",1.12554722348491
"Mean
expression",0.160247669283205
"Mean
expression",-1.20926308859668
"Mean
expression",-1.21313478810922
"Mean
expression",0.214581723584253
"Mean
expression",0.339742060340266
"Mean
expression",-0.423743327407408
"Mean
expression",-0.503062351297928
"Mean
expression",2.20489606528407
"Mean
expression",-0.633286326789385
"Mean
expression",0.33200507863321
"Mean
expression",0.0282809591630724
"Mean
expression",-0.560319454713543
"Mean
expression",-0.209825619485822
"Mean
expression",1.44095793258615
"Mean
expression",-0.72730462789312
"Mean
expression",1.59371064070835
"Mean
expression",-1.582462108004
"Mean
expression",-0.598605153322947
"Mean
expression",-0.909938200001325
"Mean
expression",-1.12828469696884
"Mean
expression",0.229278951597608
"Mean
expression",-0.0627813754300486
"Mean
expression",-0.858697820229145
"Mean
expression",1.52817101831713
"Mean
expression",0.118006852244395
"Mean
expression",-0.901311356395503
"Mean
expression",-0.975998763296324
"Mean
expression",-0.471735266087699
"Mean
expression",0.933475918354938
"Mean
expression",1.20544085772636
"Mean
expression",0.857297635238011
"Mean
expression",1.65330448215985
"Mean
expression",-0.379640632779726
"Mean
expression",-0.475240523139532
"Mean
expression",-0.878028190525081
"Mean
expression",0.380206931894445
"Mean
expression",-1.14540768400825
"Mean
expression",-0.10301618111198
"Mean
expression",-0.125910487274134
"Mean
expression",0.808329418940844
"Mean
expression",0.180794792734249
"Mean
expression",-0.120265168954606
"Mean
expression",0.431444176790308
"Mean
expression",0.160918572815803
"Mean
expression",0.869425196576143
"Mean
expression",1.41587078667031
"Mean
expression",0.805671281661397
"Mean
expression",-0.989689830967574
"Mean
expression",-0.432438816887874
"Mean
expression",-0.686725295713772
"Mean
expression",-1.97386532361983
"Mean
expression",-0.452966899605981
"Mean
expression",0.0976155961987454
"Mean
expression",-0.347252002486198
"Mean
expression",-0.751082096025514
"Mean
expression",-1.10279528296601
"Mean
expression",-0.0221162052846075
"Mean
expression",-0.434587787385402
"Mean
expression",2.47264078034763
"Mean
expression",-1.30624042798857
"Mean
expression",0.285577452034723
"Mean
expression",-0.0644724972663604
"Mean
expression",-0.822454929800168
"Mean
expression",-1.18331913080841
"Mean
expression",0.447339566228139
"Mean
expression",0.195639698723639
"Mean
expression",0.569230875078066
"Mean
expression",-0.567857095442263
"Mean
expression",0.25331068314873
"Mean
expression",0.260139087066482
"Mean
expression",-0.323110263592131
"Mean
expression",0.685667073366665
"Mean
expression",-1.71357627262459
"Mean
expression",-1.97656232628358
"Mean
expression",2.40217642968133
"Mean
expression",0.691322432614532
"Mean
expression",-0.894943269138009
"Mean
expression",-0.332686887591596
"Mean
expression",1.37612005578465
"Mean
expression",-0.799647389398363
"Mean
expression",0.693781906846409
"Mean
expression",-1.82505940703701
"Mean
expression",-0.828437561164173
"Mean
expression",0.255415500856767
"Mean
expression",-0.117494763565686
"Mean
expression",-0.558346886853708
"Mean
expression",-1.00418991916918
"Mean
expression",-1.6503164533557
"Mean
expression",-1.3518030320529
"Mean
expression",1.3019178270547
"Mean
expression",0.312494651209696
"Mean
expression",-0.330999967850158
"Mean
expression",-0.306728327542313
"Mean
expression",0.17613722319614
"Mean
expression",1.45941984380677
"Mean
expression",0.0896374281922173
"Mean
expression",0.0694636337436091
"Mean
expression",-0.41845064871616
"Mean
expression",-0.319434234102602
"Mean
expression",1.8621674482452
"Mean
expression",1.62478151073384
"Mean
expression",-0.804077650399694
"Mean
expression",1.00752558690551
"Mean
expression",0.881319543950983
"Mean
expression",-0.692228331012278
"Mean
expression",-0.227168958664034
"Mean
expression",0.714664993343071
"Mean
expression",0.177479354144549
"Mean
expression",0.695246022758647
"Mean
expression",0.040143689812691
"Mean
expression",-0.767491793916924
"Mean
expression",-1.16811475859174
"Mean
expression",1.21006617254309
"Mean
expression",0.170352235746012
"Mean
expression",1.69103420609874
"Mean
expression",-0.0147796969891794
"Mean
expression",0.595593919712593
"Mean
expression",-1.0595092987876
"Mean
expression",-0.873923190898384
"Mean
expression",1.59556057083428
"Mean
expression",-0.055779735273323
"Mean
expression",0.100748606352857
"Mean
expression",1.33848695386322
"Mean
expression",0.462348371213033
"Mean
expression",1.06781275397204
"Mean
expression",0.237835222972955
"Mean
expression",-1.42248492194436
"Mean
expression",0.591857242684411
"Mean
expression",0.887939816755624
"Mean
expression",-1.05570385337694
"Mean
expression",0.270790949308863
"Mean
expression",-1.41704648306993
"Mean
expression",0.683586115981156
"Mean
expression",2.1663999164133
"Mean
expression",0.400701786778248
"Mean
expression",0.250037585129523
"Mean
expression",0.485541545097265
"Mean
expression",-1.68779084134398
"Mean
expression",-1.65136764836627
"Mean
expression",0.550864620483138
"Mean
expression",0.226043339081482
"Mean
expression",0.207460832691105
"Mean
expression",-0.914283575048213
"Mean
expression",0.558181920915206
"Mean
expression",0.48436908918159
"Mean
expression",-1.78080066379374
"Mean
expression",-2.33222653857785
"Mean
expression",0.664533183236121
"Mean
expression",-1.4752231270546
"Mean
expression",-1.32400658306404
"Mean
expression",-0.581833857324261
"Mean
expression",-0.4453075462945
"Mean
expression",-0.322648677817171
"Mean
expression",1.15514510275482
"Mean
expression",0.387923428462053
"Mean
expression",0.783179058802758
"Mean
expression",-0.115911710807097
"Mean
expression",2.6419036775943
"Mean
expression",-0.907144540357783
"Mean
expression",-0.0371080902099751
"Mean
expression",-1.03298199830597
"Mean
expression",0.459658310896632
"Mean
expression",0.9515739947683
"Mean
expression",1.43050425557075
"Mean
expression",-0.252959740602815
"Mean
expression",-0.241983302654104
"Mean
expression",0.424264146529051
"Mean
expression",-1.32324374193345
"Mean
expression",-0.26239587180995
"Mean
expression",-1.07635073070293
"Mean
expression",1.30609092956601
"Mean
expression",-0.455146206325374
"Mean
expression",2.65987965438855
"Mean
expression",-1.68889294407994
"Mean
expression",-0.823822274051267
"Mean
expression",0.132048214494687
"Mean
expression",-0.30640659604968
"Mean
expression",0.435435604420472
"Mean
expression",-2.54436674662109
"Mean
expression",-0.496508624101183
"Mean
expression",1.55597481747819
"Mean
expression",2.31855572145211
"Mean
expression",0.391394870305593
"Mean
expression",1.23502439213324
"Mean
expression",0.972764537372943
"Mean
expression",-0.660613895560655
"Mean
expression",-1.4540803707214
"Mean
expression",1.88685684903202
"Mean
expression",0.301799286294803
"Mean
expression",1.319659792425
"Mean
expression",-0.465796392592597
"Mean
expression",-1.22141105772228
"Mean
expression",-1.14856043318043
"Mean
expression",0.628683429546173
"Mean
expression",-0.569506927948465
"Mean
expression",-0.679438024923064
"Mean
expression",-1.3925166752571
"Mean
expression",-1.91416556843464
"Mean
expression",-0.896136613060681
"Mean
expression",-0.267151743123065
"Mean
expression",-0.64399415412704
"Mean
expression",1.0283602388461
"Mean
expression",0.512858424619775
"Mean
expression",-0.182543174482198
"Mean
expression",0.612099928702893
"Mean
expression",-0.984908901757358
"Mean
expression",-0.871655746395042
"Mean
expression",-0.284374957100725
"Mean
expression",1.85608461060126
"Mean
expression",-0.935466745223732
"Mean
expression",1.16760863858417
"Mean
expression",-1.74118146829505
"Mean
expression",1.30279543381164
"Mean
expression",0.515337780644508
"Mean
expression",-0.763893485211265
"Mean
expression",-0.092230325041684
"Mean
expression",-0.641926649456375
"Mean
expression",-1.00452917096587
"Mean
expression",0.194353615063147
"Mean
expression",-0.576395875937521
"Mean
expression",-1.13999256050601
"Mean
expression",1.56159427051068
"Mean
expression",0.698911854363468
"Mean
expression",-0.392124823680691
"Mean
expression",-0.547406760692392
"Mean
expression",-1.28515474325325
"Mean
expression",0.404097606755776
"Mean
expression",-0.82211273318092
"Mean
expression",-0.248235506810573
"Mean
expression",2.98916491058217
"Mean
expression",0.567335185834688
"Mean
expression",0.811120695729456
"Mean
expression",0.50913114107733
"Mean
expression",-0.630622620588959
"Mean
expression",-0.198525565595254
"Mean
expression",-0.422833232309654
"Mean
expression",-0.443476695448337
"Mean
expression",-0.411477628245519
"Mean
expression",0.0597947557040721
"Mean
expression",0.481938362004282
"Mean
expression",-1.32573012502622
"Mean
expression",-0.721581490681097
"Mean
expression",-1.97857292202376
"Mean
expression",1.50521674431748
"Mean
expression",-1.20637415158259
"Mean
expression",1.75434054495809
"Mean
expression",0.590817541348309
"Mean
expression",1.31888186698604
"Mean
expression",-2.46724836629987
"Mean
expression",-0.373150097815862
"Mean
expression",1.21060929103793
"Mean
expression",-0.667326980579426
"Mean
expression",-0.929294348829463
"Mean
expression",-0.408381424720302
"Mean
expression",1.11084512802627
"Mean
expression",0.485487601553118
"Mean
expression",0.169996251597874
"Mean
expression",-0.552501308376008
"Mean
expression",-1.9934957580077
"Mean
expression",0.964071263356801
"Mean
expression",0.38169771388035
"Mean
expression",0.511085184460432
"Mean
expression",-0.90630333864561
"Mean
expression",0.726886952890086
"Mean
expression",-0.293037462304355
"Mean
expression",0.759845510261107
"Mean
expression",-0.382372557158729
"Mean
expression",-1.47586342002218
"Mean
expression",-0.484233435918737
"Mean
expression",1.10625338688251
"Mean
expression",0.958429555351742
"Mean
expression",-0.380137953474718
"Mean
expression",-1.22133703552362
"Mean
expression",0.719789727920727
"Mean
expression",-0.160769870848842
"Mean
expression",-0.643723219863187
"Mean
expression",-0.0560502220993496
"Mean
expression",1.40896210655971
"Mean
expression",1.11395403388529
"Mean
expression",-1.30386693168219
"Mean
expression",0.824321709064913
"Mean
expression",0.74642596491467
"Mean
expression",0.0298841756077608
"Mean
expression",-0.546826715922804
"Mean
expression",-0.850916856067589
"Mean
expression",-1.56457196416733
"Mean
expression",0.114048408456713
"Mean
expression",-0.0985141504358998
"Mean
expression",-1.02045848274073
"Mean
expression",-0.847563150999245
"Mean
expression",0.151396587130267
"Mean
expression",-0.307628065220641
"Mean
expression",-1.08556265079219
"Mean
expression",-0.794530723174435
"Mean
expression",-1.01938196619103
"Mean
expression",-2.1198162903482
"Mean
expression",-1.25589084270948
"Mean
expression",-0.00498681375642852
"Mean
expression",1.88103050609738
"Mean
expression",-0.609059464545148
"Mean
expression",0.121510772963433
"Mean
expression",-1.26533038875587
"Mean
expression",-0.107331989725669
"Mean
expression",0.816763424796279
"Mean
expression",-0.812025831487699
"Mean
expression",0.310328271149119
"Mean
expression",0.907964143760783
"Mean
expression",2.36007398215983
"Mean
expression",-0.973216338972377
"Mean
expression",-0.0827996335591535
"Mean
expression",0.06835954394095
"Mean
expression",-1.17464901516685
"Mean
expression",0.915173042375225
"Mean
expression",0.109395119140513
"Mean
expression",1.31214219320034
"Mean
expression",-1.2086508357442
"Mean
expression",1.33052470451143
"Mean
expression",-1.7068421690769
"Mean
expression",0.781587972643626
"Mean
expression",1.02510958917294
"Mean
expression",0.358159645665894
"Mean
expression",0.370963621014046
"Mean
expression",-0.081458020262575
"Mean
expression",1.85983252848478
"Mean
expression",0.212933633292725
"Mean
expression",1.01005770739659
"Mean
expression",-0.417672126984087
"Mean
expression",-0.638250567519213
"Mean
expression",-0.258307345399256
"Mean
expression",-0.666744962369329
"Mean
expression",0.0820265462647466
"Mean
expression",0.0768751590952965
"Mean
expression",-0.753263435325432
"Mean
expression",0.0319682240180867
"Mean
expression",1.0939632920539
"Mean
expression",-1.17484456895105
"Mean
expression",0.425138428796528
"Mean
expression",-0.082816082457979
"Mean
expression",-0.0201729436589848
"Mean
expression",0.138644155679243
"Mean
expression",0.409060708442345
"Mean
expression",-1.06241690234347
"Mean
expression",1.87380985749086
"Mean
expression",0.209985883697869
"Mean
expression",-0.0810643679978604
"Mean
expression",-0.398172425891021
"Mean
expression",-2.3464133878977
"Mean
expression",0.805721599235301
"Mean
expression",0.923503183300966
"Mean
expression",1.58768762114325
"Mean
expression",0.0616361685256475
"Mean
expression",-1.0914280636675
"Mean
expression",0.318892788886122
"Mean
expression",-1.13028100468963
"Mean
expression",1.52067286396918
"Mean
expression",-1.6317972685657
"Mean
expression",0.109346861740062
"Mean
expression",0.507268137108987
"Mean
expression",-0.951726081179561
"Mean
expression",0.938682011205513
"Mean
expression",0.291427367738561
"Mean
expression",-0.562581232884206
"Mean
expression",0.459110327808369
"Mean
expression",0.716894719928187
"Mean
expression",-0.479595778715311
"Mean
expression",-0.178151634318139
"Mean
expression",0.299969927393552
"Mean
expression",-0.0744542378225174
"Mean
expression",-0.878740501916612
"Mean
expression",2.24926444298683
"Mean
expression",1.36275484048298
"Mean
expression",-0.908914895518057
"Mean
expression",0.823162373510466
"Mean
expression",0.312451674990136
"Mean
expression",-1.72521314385096
"Mean
expression",-0.514674684788229
"Mean
expression",0.760169686259973
"Mean
expression",2.16327682251823
"Mean
expression",-1.06135928652391
"Mean
expression",-1.07389760526271
"Mean
expression",1.59822822075474
"Mean
expression",0.86144442873532
"Mean
expression",-1.44053752471411
"Mean
expression",0.556247565965079
"Mean
expression",-1.18352488183277
"Mean
expression",-0.0306506898553237
"Mean
expression",1.4468585134622
"Mean
expression",-0.317800204388334
"Mean
expression",-1.10634661460183
"Mean
expression",0.8070401589682
"Mean
expression",-0.341713794786039
"Mean
expression",1.91581548978554
"Mean
expression",-0.557886288332667
"Mean
expression",0.479576825857205
"Mean
expression",0.923682733641031
"Mean
expression",-0.264930763930008
"Mean
expression",-0.794570393271504
"Mean
expression",-0.244631139811379
"Mean
expression",2.34651089632905
"Mean
expression",0.526065196108796
"Mean
expression",1.08667676634946
"Mean
expression",-1.32086884676625
"Mean
expression",-0.421499736401774
"Mean
expression",-0.605423613768605
"Mean
expression",-1.65353947638186
"Mean
expression",0.374933221446828
"Mean
expression",0.490259940031458
"Mean
expression",-2.00267968442102
"Mean
expression",0.399125528238744
"Mean
expression",-1.95944238808601
"Mean
expression",1.71985559752449
"Mean
expression",-0.594118716170068
"Mean
expression",-0.0694018456159976
"Mean
expression",-1.13128315031092
"Mean
expression",-0.525983153837752
"Mean
expression",-1.14311526501735
"Mean
expression",-0.168224730595901
"Mean
expression",0.184989211801606
"Mean
expression",-0.676299377263882
"Mean
expression",-1.14917924111893
"Mean
expression",0.211524622854684
"Mean
expression",0.996182503220449
"Mean
expression",-1.58591650243647
"Mean
expression",1.47351835923476
"Mean
expression",-0.255534005350349
"Mean
expression",-1.6977670312756
"Mean
expression",1.03576450441654
"Mean
expression",-0.416909680012431
"Mean
expression",-0.649202383228049
"Mean
expression",1.12095379035458
"Mean
expression",2.83586585182938
"Mean
expression",3.59965326607823
"Mean
expression",-1.59961650055298
"Mean
expression",-0.836832178750349
"Mean
expression",-0.57923016629036
"Mean
expression",1.06503606666215
"Mean
expression",-0.695155020547369
"Mean
expression",0.389474902454029
"Mean
expression",-0.130493888414326
"Mean
expression",1.01016783598899
"Mean
expression",-0.393035264425291
"Mean
expression",-0.354330859186386
"Mean
expression",-0.782384958081123
"Mean
expression",-0.887287314914624
"Mean
expression",0.874148119165704
"Mean
expression",0.896797932469251
"Mean
expression",-0.0173901633447762
"Mean
expression",-1.87866421216874
"Mean
expression",0.224548881117171
"Mean
expression",-0.684695807288276
"Mean
expression",0.582902496255945
"Mean
expression",-0.59317383928626
"Mean
expression",0.180497523824198
"Mean
expression",-1.2206544237462
"Mean
expression",-0.495947245382648
"Mean
expression",-0.170186637663977
"Mean
expression",1.47546450851766
"Mean
expression",0.410740977271407
"Mean
expression",-0.134857523933663
"Mean
expression",1.07414516883771
"Mean
expression",-1.77831456983865
"Mean
expression",1.46591957102578
"Mean
expression",-1.28762488815667
"Mean
expression",1.29737265094402
"Mean
expression",1.69744570781156
"Mean
expression",0.126657530095259
"Mean
expression",-0.906442213912742
"Mean
expression",1.26328515560758
"Mean
expression",1.27205995417325
"Mean
expression",0.146180596598918
"Mean
expression",0.0272001583539653
"Mean
expression",-1.40789121334422
"Mean
expression",-1.58688892223011
"Mean
expression",-0.0983919160562175
"Mean
expression",0.628547692087265
"Mean
expression",-1.64585211693553
"Mean
expression",-0.297748883531081
"Mean
expression",1.33162222537048
"Mean
expression",-0.826291493383307
"Mean
expression",0.212316399921204
"Mean
expression",0.46921574380151
"Mean
expression",-0.905665156765303
"Mean
expression",-0.176656977982447
"Mean
expression",0.435955881206491
"Mean
expression",0.78641273159088
"Mean
expression",-1.68728517730718
"Mean
expression",0.360961607190176
"Mean
expression",0.319268423476092
"Mean
expression",-0.202184829294515
"Mean
expression",-1.56069477090609
"Mean
expression",-0.0890768231026532
"Mean
expression",-1.08668146955931
"Mean
expression",-0.0903908340669178
"Mean
expression",-0.123807243976286
"Mean
expression",0.548897540069969
"Mean
expression",0.54169901649722
"Mean
expression",0.6063120084155
"Mean
expression",0.873005214083829
"Mean
expression",-1.1297185096419
"Mean
expression",-1.16469597077485
"Mean
expression",-0.910487138605132
"Mean
expression",0.144226560978394
"Mean
expression",0.422326541373128
"Mean
expression",-1.23730729783767
"Mean
expression",0.386551345992507
"Mean
expression",-0.170580141243302
"Mean
expression",0.655356740511423
"Mean
expression",-0.79579667749638
"Mean
expression",-0.734960064627965
"Mean
expression",-0.747819887903625
"Mean
expression",1.79964872285093
"Mean
expression",-0.857440045526603
"Mean
expression",0.842212803017159
"Mean
expression",-0.989242938445875
"Mean
expression",-1.52760776237223
"Mean
expression",-0.397590330027361
"Mean
expression",1.00427314065037
"Mean
expression",0.782032899924628
"Mean
expression",0.351856665826364
"Mean
expression",-1.32062858759423
"Mean
expression",-1.11087849659821
"Mean
expression",-1.25775805180395
"Mean
expression",-0.104943835489111
"Mean
expression",-0.846017875207581
"Mean
expression",-1.09946760209174
"Mean
expression",0.904042112204147
"Mean
expression",0.0486453084291596
"Mean
expression",-1.16171582077488
"Mean
expression",-0.318828334058027
"Mean
expression",0.716058835624596
"Mean
expression",-0.744094557930435
"Mean
expression",0.203970871496551
"Mean
expression",0.833628155063991
"Mean
expression",0.866334236731266
"Mean
expression",2.77889729072387
"Mean
expression",-1.57924554230876
"Mean
expression",1.39013961430424
"Mean
expression",-0.317808883841456
"Mean
expression",-0.86162133634302
"Mean
expression",0.734851181015058
"Mean
expression",0.304039021305585
"Mean
expression",1.02885032487651
"Mean
expression",-0.147168253275329
"Mean
expression",0.769026619298357
"Mean
expression",0.358949467960479
"Mean
expression",-0.194276159219012
"Mean
expression",2.05637632501787
"Mean
expression",-1.53270925453137
"Mean
expression",2.16200957325555
"Mean
expression",0.550478903414668
"Mean
expression",-0.935651845039227
"Mean
expression",0.32685276528818
"Mean
expression",1.93190492696139
"Mean
expression",-2.08700995112075
"Mean
expression",-0.0320705995825705
"Mean
expression",-1.28928973685898
"Mean
expression",-1.01552745984004
"Mean
expression",-0.153700041526876
"Mean
expression",-0.397609834130224
"Mean
expression",1.10393923887728
"Mean
expression",0.37200012424703
"Mean
expression",0.541768015962439
"Mean
expression",0.398551891236001
"Mean
expression",-0.226887747618172
"Mean
expression",-0.607220814431389
"Mean
expression",-0.830282075655266
"Mean
expression",0.351632529586352
"Mean
expression",0.473573172786367
"Mean
expression",0.390883193799085
"Mean
expression",0.985225137828112
"Mean
expression",-0.379709151108303
"Mean
expression",0.0995194711906485
"Mean
expression",-1.94279119091888
"Mean
expression",1.70488603979439
"Mean
expression",-1.10228940805485
"Mean
expression",0.921566430308442
"Mean
expression",-0.703858636933029
"Mean
expression",-1.30929509947752
"Mean
expression",-0.492613502827737
"Mean
expression",-0.616176864690363
"Mean
expression",1.94992415241074
"Mean
expression",-0.759134617141169
"Mean
expression",1.17299703029898
"Mean
expression",0.128040243329771
"Mean
expression",-0.165099089330154
"Mean
expression",-1.93853799718323
"Mean
expression",1.4393183999007
"Mean
expression",-0.879552181726676
"Mean
expression",-0.428115278326049
"Mean
expression",0.804974011882366
"Mean
expression",-0.0692259760409058
"Mean
expression",-1.34198544930342
"Mean
expression",0.991336528642873
"Mean
expression",1.28701342415987
"Mean
expression",-0.334325576512362
"Mean
expression",-0.926693145975957
"Mean
expression",-0.17656300711536
"Mean
expression",0.669523025387963
"Mean
expression",0.875648686759554
"Mean
expression",0.106388078505628
"Mean
expression",-0.580478900412768
"Mean
expression",-1.78015729561107
"Mean
expression",-0.17615259222551
"Mean
expression",-1.18840354723612
"Mean
expression",-0.12823396587143
"Mean
expression",-1.11364641742499
"Mean
expression",0.607286645404066
"Mean
expression",-0.0340040047429673
"Mean
expression",0.986227684114979
"Mean
expression",-1.44467895490116
"Mean
expression",-1.30947854021135
"Mean
expression",-0.616779925689717
"Mean
expression",2.33040822726871
"Mean
expression",0.252699796892797
"Mean
expression",-0.261998481695131
"Mean
expression",-1.33690408101293
"Mean
expression",-0.940639206150401
"Mean
expression",-0.200358953514702
"Mean
expression",-1.40985720786612
"Mean
expression",2.86518621036127
"Mean
expression",0.249303856579108
"Mean
expression",0.543210148181647
"Mean
expression",0.50834714343663
"Mean
expression",-0.633591520470814
"Mean
expression",0.843451611953361
"Mean
expression",0.204233060745274
"Mean
expression",1.71492973278281
"Mean
expression",1.28195768658107
"Mean
expression",0.6325511682894
"Mean
expression",0.107073001544052
"Mean
expression",-0.820905141132463
"Mean
expression",1.06259240924739
"Mean
expression",-1.31768581463163
"Mean
expression",0.833063813221472
"Mean
expression",-0.122655995359652
"Mean
expression",1.02225330501289
"Mean
expression",0.785247434247355
"Mean
expression",0.976260612612437
"Mean
expression",0.579920906128729
"Mean
expression",0.410272971689355
"Mean
expression",2.12672682407226
"Mean
expression",-1.39524192756599
"Mean
expression",-0.483986059306275
"Mean
expression",-1.43007801828549
"Mean
expression",1.20391222637388
"Mean
expression",-0.0313136763071491
"Mean
expression",-0.911064079445402
"Mean
expression",-1.34343489059503
"Mean
expression",-0.0686635341171337
"Mean
expression",-1.3156532332278
"Mean
expression",0.769353290663432
"Mean
expression",-0.61943678477995
"Mean
expression",0.240563287240515
"Mean
expression",-0.230857993701087
"Mean
expression",-0.275670017193537
"Mean
expression",-0.0220983245371362
"Mean
expression",1.98777380722472
"Mean
expression",0.121709349125589
"Mean
expression",-0.207226903124435
"Mean
expression",-0.736106114469818
"Mean
expression",-0.0999560772531029
"Mean
expression",-1.7809139050222
"Mean
expression",-0.312600868372804
"Mean
expression",-0.372078693985009
"Mean
expression",1.20079192709824
"Mean
expression",-0.675263134541955
"Mean
expression",0.374323252049951
"Mean
expression",0.328510096245554
"Mean
expression",0.817280542754882
"Mean
expression",-0.46317715415297
"Mean
expression",1.50018189675429
"Mean
expression",-0.881212760983326
"Mean
expression",-0.341310476971119
"Mean
expression",0.935670119105839
"Mean
expression",-0.34943327326789
"Mean
expression",-1.48836721639192
"Mean
expression",0.582482216480076
"Mean
expression",-1.07588021292531
"Mean
expression",1.40482628461198
"Mean
expression",0.612338784305937
"Mean
expression",-2.35212409359477
"Mean
expression",0.410868711378904
"Mean
expression",1.38776010002418
"Mean
expression",1.56903147693421
"Mean
expression",1.27684682816294
"Mean
expression",0.225586454401374
"Mean
expression",-1.06338061417832
"Mean
expression",-2.28202564362713
"Mean
expression",1.0662988434178
"Mean
expression",0.345042886976221
"Mean
expression",0.883508609242348
"Mean
expression",0.0116729077000053
"Mean
expression",1.91423089903815
"Mean
expression",-0.119807873587436
"Mean
expression",-1.04755406608608
"Mean
expression",1.08735424438418
"Mean
expression",2.83845434029935
"Mean
expression",0.693652572349957
"Mean
expression",1.81042472446318
"Mean
expression",-0.0749570871058632
"Mean
expression",0.0360926339347189
"Mean
expression",0.264082480169407
"Mean
expression",-0.881214650886225
"Mean
expression",0.430090786191312
"Mean
expression",-1.30733890442752
"Mean
expression",0.776745641289004
"Mean
expression",-0.41946958128773
"Mean
expression",0.939434723596014
"Mean
expression",0.814211293253338
"Mean
expression",0.785821084920566
"Mean
expression",-1.30634641600103
"Mean
expression",0.0515204380676975
"Mean
expression",0.0928162696633253
"Mean
expression",-1.52133879952919
"Mean
expression",-0.326178897054249
"Mean
expression",0.316700535271748
"Mean
expression",0.844035885647212
"Mean
expression",-0.383953728543847
"Mean
expression",0.454011978572368
"Mean
expression",-0.611948633596354
"Mean
expression",0.120585384045924
"Mean
expression",-0.0728962692839325
"Mean
expression",0.576035946202627
"Mean
expression",0.50560019213749
"Mean
expression",-1.09204708870679
"Mean
expression",0.270821165861659
"Mean
expression",0.126905155232263
"Mean
expression",-1.28964587218318
"Mean
expression",0.10689563555664
"Mean
expression",-0.179268971565202
"Mean
expression",-0.971936258464523
"Mean
expression",-1.37037337031883
"Mean
expression",0.299011803663646
"Mean
expression",-1.12596047112329
"Mean
expression",1.89643627019203
"Mean
expression",-0.287710248835144
"Mean
expression",-1.19352794220464
"Mean
expression",0.767183942300594
"Mean
expression",0.899723190437937
"Mean
expression",-0.447448813288644
"Mean
expression",0.154990134150354
"Mean
expression",0.465666730235418
"Mean
expression",-0.792476145502221
"Mean
expression",-1.04396902609293
"Mean
expression",-0.551141979311202
"Mean
expression",-0.0728031333548269
"Mean
expression",-0.809343740035678
"Mean
expression",0.475945136806969
"Mean
expression",-0.60848840253459
"Mean
expression",0.516236551591057
"Mean
expression",-1.20830785645946
